Date,High,Low,Open,Close,Volume,Adj Close
2020-06-08,1.1363377571105957,1.1243661642074585,1.1302883625030518,1.1305567026138306,0,1.1305567026138306
2020-06-09,1.1388872861862183,1.1334141492843628,1.1334141492843628,1.1332215070724487,0,1.1332215070724487
2020-06-10,1.1400169134140015,1.1326054334640503,1.1368675231933594,1.1365444660186768,0,1.1365444660186768
2020-06-11,1.1339796781539917,1.1234692335128784,1.1289358139038086,1.1288082599639893,0,1.1288082599639893
2020-06-14,1.12920343875885,1.1228764057159424,1.1254163980484009,1.1252011060714722,0,1.1252011060714722
2020-06-15,1.1349835395812988,1.1231664419174194,1.13379967212677,1.1337740421295166,0,1.1337740421295166
2020-06-16,1.1296881437301636,1.1210259199142456,1.12649405002594,1.1265701055526733,0,1.1265701055526733
2020-06-17,1.1262530088424683,1.1204607486724854,1.1241259574890137,1.1242902278900146,0,1.1242902278900146
2020-06-18,1.1252998113632202,1.1173933744430542,1.1207244396209717,1.1211000680923462,0,1.1211000680923462
2020-06-21,1.1267732381820679,1.1175556182861328,1.1179429292678833,1.1177555322647095,0,1.1177555322647095
2020-06-22,1.1348998546600342,1.1234314441680908,1.1277135610580444,1.1279679536819458,0,1.1279679536819458
2020-06-23,1.1326310634613037,1.1259866952896118,1.1313625574111938,1.1312345266342163,0,1.1312345266342163
2020-06-24,1.1259993314743042,1.119144082069397,1.1251378059387207,1.1250872611999512,0,1.1250872611999512
2020-06-25,1.1238985061645508,1.1197832822799683,1.1220825910568237,1.1222084760665894,0,1.1222084760665894
2020-06-28,1.1289230585098267,1.1220574378967285,1.1224100589752197,1.1225864887237549,0,1.1225864887237549
2020-06-29,1.126164197921753,1.1192318201065063,1.124707579612732,1.1247202157974243,0,1.1247202157974243
2020-06-30,1.1274592876434326,1.1189186573028564,1.123368263244629,1.1235954761505127,0,1.1235954761505127
2020-07-01,1.1303266286849976,1.1227755546569824,1.1253403425216675,1.1251378059387207,0,1.1251378059387207
2020-07-02,1.125112533569336,1.122107744216919,1.123974323272705,1.1237848997116089,0,1.1237848997116089
2020-07-05,1.1346874237060547,1.1248847246170044,1.1248847246170044,1.1247202157974243,0,1.1247202157974243
2020-07-06,1.1336582899093628,1.126037359237671,1.131029725074768,1.1312856674194336,0,1.1312856674194336
2020-07-07,1.1345586776733398,1.1265194416046143,1.1272813081741333,1.1275228261947632,0,1.1275228261947632
2020-07-08,1.137268304824829,1.1287955045700073,1.1337867975234985,1.1339154243469238,0,1.1339154243469238
2020-07-09,1.1324771642684937,1.1257203817367554,1.1289230585098267,1.1287955045700073,0,1.1287955045700073
2020-07-12,1.1370484828948975,1.130454421043396,1.1308763027191162,1.1310042142868042,0,1.1310042142868042
2020-07-13,1.140706181526184,1.1326310634613037,1.1345844268798828,1.134549617767334,0,1.134549617767334
2020-07-14,1.1452995538711548,1.1393544673919678,1.1410835981369019,1.1410704851150513,0,1.1410704851150513
2020-07-15,1.1442996263504028,1.1379542350769043,1.1417349576950073,1.1417193412780762,0,1.1417193412780762
2020-07-16,1.144164800643921,1.1378893852233887,1.1386499404907227,1.139211654663086,0,1.139211654663086
2020-07-19,1.1467890739440918,1.1405240297317505,1.1439553499221802,1.1442956924438477,0,1.1442956924438477
2020-07-20,1.1498006582260132,1.1426221132278442,1.1457641124725342,1.1458691358566284,0,1.1458691358566284
2020-07-21,1.160092830657959,1.1508538722991943,1.1535090208053589,1.15340256690979,0,1.15340256690979
2020-07-22,1.1624257564544678,1.15421462059021,1.156671166419983,1.1568717956542969,0,1.1568717956542969
2020-07-23,1.1640088558197021,1.1581714153289795,1.1595009565353394,1.1596084833145142,0,1.1596084833145142
2020-07-26,1.1779533624649048,1.1652567386627197,1.1652567386627197,1.1652567386627197,0,1.1652567386627197
2020-07-27,1.1775789260864258,1.1700997352600098,1.1766505241394043,1.1769275665283203,0,1.1769275665283203
2020-07-28,1.1778993606567383,1.1714951992034912,1.17205810546875,1.171879529953003,0,1.171879529953003
2020-07-29,1.1807351112365723,1.17326819896698,1.1786893606185913,1.1782865524291992,0,1.1782865524291992
2020-07-30,1.1907994747161865,1.180261254310608,1.1873664855957031,1.1872254610061646,0,1.1872254610061646
2020-08-02,1.1787587404251099,1.1701380014419556,1.1784114837646484,1.1782310009002686,0,1.1782310009002686
2020-08-03,1.1804981231689453,1.1724153757095337,1.1760554313659668,1.1763322353363037,0,1.1763322353363037
2020-08-04,1.190532922744751,1.1799967288970947,1.1814883947372437,1.181544303894043,0,1.181544303894043
2020-08-05,1.1911852359771729,1.182075023651123,1.1873664855957031,1.187281847000122,0,1.187281847000122
2020-08-06,1.1883541345596313,1.1756545305252075,1.1875073909759521,1.1876484155654907,0,1.1876484155654907
2020-08-09,1.1801999807357788,1.174300193786621,1.1782448291778564,1.1782727241516113,0,1.1782727241516113
2020-08-10,1.1804981231689453,1.1723191738128662,1.1737639904022217,1.1737778186798096,0,1.1737778186798096
2020-08-11,1.181265115737915,1.1713030338287354,1.1739845275878906,1.1736538410186768,0,1.1736538410186768
2020-08-12,1.186400055885315,1.179467797279358,1.1796486377716064,1.179380178451538,0,1.179380178451538
2020-08-13,1.183800458908081,1.178467035293579,1.1818934679031372,1.1816558837890625,0,1.1816558837890625
2020-08-16,1.1880717277526855,1.183039903640747,1.185044765472412,1.1852554082870483,0,1.1852554082870483
2020-08-17,1.1965157985687256,1.1875356435775757,1.187930703163147,1.1876484155654907,0,1.1876484155654907
2020-08-18,1.1954572200775146,1.1893434524536133,1.1947288513183594,1.1947859525680542,0,1.1947859525680542
2020-08-19,1.1868449449539185,1.1806515455245972,1.184174656867981,1.1843500137329102,0,1.1843500137329102
2020-08-20,1.1886366605758667,1.1754900217056274,1.1870845556259155,1.1873664855957031,0,1.1873664855957031
2020-08-23,1.1852554082870483,1.1786198616027832,1.1799131631851196,1.1798018217086792,0,1.1798018217086792
2020-08-24,1.184413194656372,1.178480863571167,1.1795234680175781,1.1794538497924805,0,1.1794538497924805
2020-08-25,1.1839923858642578,1.1776067018508911,1.1833338737487793,1.183501958847046,0,1.183501958847046
2020-08-26,1.1898529529571533,1.1766228675842285,1.1840205192565918,1.1842728853225708,0,1.1842728853225708
2020-08-27,1.1920371055603027,1.1811953783035278,1.1820470094680786,1.1819632053375244,0,1.1819632053375244
2020-08-30,1.1963582038879395,1.188509464263916,1.1916537284851074,1.1918240785598755,0,1.1918240785598755
2020-08-31,1.2011290788650513,1.1937304735183716,1.1939157247543335,1.193901538848877,0,1.193901538848877
2020-09-01,1.1924351453781128,1.182410478591919,1.1923072338104248,1.1923214197158813,0,1.1923214197158813
2020-09-02,1.184805989265442,1.1789672374725342,1.1845955848693848,1.184735894203186,0,1.184735894203186
2020-09-03,1.186352252960205,1.178175449371338,1.184370994567871,1.1839784383773804,0,1.1839784383773804
2020-09-06,1.1848621368408203,1.1813768148422241,1.183656096458435,1.183445930480957,0,1.183445930480957
2020-09-07,1.1828720569610596,1.1767197847366333,1.181921362876892,1.1821727752685547,0,1.1821727752685547
2020-09-08,1.183053970336914,1.175364375114441,1.1769136190414429,1.177024483680725,0,1.177024483680725
2020-09-09,1.1914690732955933,1.1802891492843628,1.1806375980377197,1.1806375980377197,0,1.1806375980377197
2020-09-10,1.1876484155654907,1.1825922727584839,1.1826202869415283,1.1824384927749634,0,1.1824384927749634
2020-09-13,1.188800573348999,1.1833059787750244,1.184356927871704,1.1842728853225708,0,1.1842728853225708
2020-09-14,1.1900993585586548,1.1841466426849365,1.186690092086792,1.187000036239624,0,1.187000036239624
2020-09-15,1.1883004903793335,1.1814604997634888,1.1842728853225708,1.1844412088394165,0,1.1844412088394165
2020-09-16,1.1830118894577026,1.1741636991500854,1.1804285049438477,1.1803449392318726,0,1.1803449392318726
2020-09-17,1.1871000528335571,1.1831238269805908,1.1852554082870483,1.1848200559616089,0,1.1848200559616089
2020-09-20,1.187300205230713,1.17326819896698,1.1845533847808838,1.1845533847808838,0,1.1845533847808838
2020-09-21,1.1773016452789307,1.169344425201416,1.1761800050735474,1.176800012588501,0,1.176800012588501
2020-09-22,1.172000527381897,1.1664936542510986,1.1707545518875122,1.1708368062973022,0,1.1708368062973022
2020-09-23,1.168100118637085,1.1629664897918701,1.1661943197250366,1.1658544540405273,0,1.1658544540405273
2020-09-24,1.168510913848877,1.1613458395004272,1.1673650741577148,1.1673243045806885,0,1.1673243045806885
2020-09-27,1.167965054512024,1.1616694927215576,1.1635076999664307,1.1635348796844482,0,1.1635348796844482
2020-09-28,1.1741636991500854,1.1666569709777832,1.1677740812301636,1.167883276939392,0,1.167883276939392
2020-09-29,1.1756407022476196,1.1686065196990967,1.1742740869522095,1.1742050647735596,0,1.1742050647735596
2020-09-30,1.1767003536224365,1.1718108654022217,1.1723741292953491,1.1726078987121582,0,1.1726078987121582
2020-10-01,1.1747002601623535,1.1697137355804443,1.1744118928909302,1.1744946241378784,0,1.1744946241378784
2020-10-04,1.1796625852584839,1.1719304323196411,1.172195553779602,1.1720443964004517,0,1.1720443964004517
2020-10-05,1.1807351112365723,1.1767336130142212,1.178828239440918,1.1792453527450562,0,1.1792453527450562
2020-10-06,1.178139328956604,1.172540545463562,1.173736572265625,1.1737639904022217,0,1.1737639904022217
2020-10-07,1.1781338453292847,1.173529863357544,1.1765536069869995,1.176747441291809,0,1.176747441291809
2020-10-08,1.1824523210525513,1.1758756637573242,1.1767059564590454,1.1767003536224365,0,1.1767003536224365
2020-10-11,1.182732105255127,1.1788004636764526,1.1813349723815918,1.181683897972107,0,1.181683897972107
2020-10-12,1.1814186573028564,1.1735711097717285,1.1814186573028564,1.1816140413284302,0,1.1816140413284302
2020-10-13,1.177024483680725,1.1721680164337158,1.1743981838226318,1.1742188930511475,0,1.1742188930511475
2020-10-14,1.1760554313659668,1.1690163612365723,1.1747568845748901,1.1743981838226318,0,1.1743981838226318
2020-10-15,1.1746740341186523,1.169494867324829,1.1705764532089233,1.1707134246826172,0,1.1707134246826172
2020-10-18,1.1795234680175781,1.1704941987991333,1.1715638637542725,1.1715501546859741,0,1.1715501546859741
2020-10-19,1.1839923858642578,1.1762629747390747,1.1768028736114502,1.176885962486267,0,1.176885962486267
2020-10-20,1.1882128715515137,1.1829279661178589,1.1829279661178589,1.1829839944839478,0,1.1829839944839478
2020-10-21,1.1869436502456665,1.1813349723815918,1.1851290464401245,1.1853959560394287,0,1.1853959560394287
2020-10-22,1.1859582662582397,1.1788004636764526,1.181404709815979,1.1815024614334106,0,1.1815024614334106
2020-10-26,1.1851009130477905,1.1804006099700928,1.1848341226577759,1.1848480701446533,0,1.1848480701446533
2020-10-27,1.183800458908081,1.179940938949585,1.1809443235397339,1.1809443235397339,0,1.1809443235397339
2020-10-28,1.178828239440918,1.1719304323196411,1.17816162109375,1.1784114837646484,0,1.1784114837646484
2020-10-29,1.1759172677993774,1.165623426437378,1.1747430562973022,1.1748672723770142,0,1.1748672723770142
2020-10-30,1.1703435182571411,1.1643069982528687,1.1676785945892334,1.1678695678710938,0,1.1678695678710938
2020-11-02,1.1656994819641113,1.162439227104187,1.164252758026123,1.1642121076583862,0,1.1642121076583862
2020-11-03,1.1741995811462402,1.163805603981018,1.1642799377441406,1.1642799377441406,0,1.1642799377441406
2020-11-04,1.176885962486267,1.1607661247253418,1.1764568090438843,1.176221489906311,0,1.176221489906311
2020-11-05,1.1856770515441895,1.1712756156921387,1.1729930639266968,1.17326819896698,0,1.17326819896698
2020-11-06,1.1890605688095093,1.1796208620071411,1.1814186573028564,1.1817537546157837,0,1.1817537546157837
2020-11-09,1.1919234991073608,1.179746150970459,1.1893151998519897,1.1893010139465332,0,1.1893010139465332
2020-11-10,1.184356927871704,1.178078293800354,1.1823265552520752,1.182732105255127,0,1.182732105255127
2020-11-11,1.1832919120788574,1.1747292280197144,1.1819632053375244,1.1818794012069702,0,1.1818794012069702
2020-11-12,1.182300090789795,1.1759587526321411,1.1778701543807983,1.1780297756195068,0,1.1780297756195068
2020-11-13,1.1833899021148682,1.1799688339233398,1.1805260181427002,1.1803393363952637,0,1.1803393363952637
2020-11-16,1.186873197555542,1.1814744472503662,1.1844271421432495,1.1845253705978394,0,1.1845253705978394
2020-11-17,1.1892727613449097,1.1845533847808838,1.1859723329544067,1.1859441995620728,0,1.1859441995620728
2020-11-18,1.1891002655029297,1.1851149797439575,1.186436653137207,1.186366319656372,0,1.186366319656372
2020-11-19,1.1855363845825195,1.1817398071289062,1.1842869520187378,1.1847639083862305,0,1.1847639083862305
2020-11-20,1.1890889406204224,1.185185194015503,1.1867464780807495,1.1866477727890015,0,1.1866477727890015
2020-11-23,1.1905895471572876,1.1803170442581177,1.1865352392196655,1.1866477727890015,0,1.1866477727890015
2020-11-24,1.1893858909606934,1.1838942766189575,1.1841803789138794,1.1842728853225708,0,1.1842728853225708
2020-11-25,1.1928049325942993,1.1882835626602173,1.1900511980056763,1.1900511980056763,0,1.1900511980056763
2020-11-26,1.1940997838974,1.1886931657791138,1.1917530298233032,1.1920002698898315,0,1.1920002698898315
2020-11-27,1.1961865425109863,1.1910717487335205,1.1911852359771729,1.191599726676941,0,1.191599726676941
2020-11-30,1.2002063989639282,1.1944148540496826,1.197074294090271,1.1971460580825806,0,1.1971460580825806
2020-12-01,1.2053565979003906,1.1935994625091553,1.1937732696533203,1.193816065788269,0,1.193816065788269
2020-12-02,1.210741639137268,1.2040793895721436,1.2069860696792603,1.2074378728866577,0,1.2074378728866577
2020-12-03,1.2175003290176392,1.2102434635162354,1.2113430500030518,1.2114603519439697,0,1.2114603519439697
2020-12-04,1.2177746295928955,1.2133712768554688,1.2145354747772217,1.2145650386810303,0,1.2145650386810303
2020-12-07,1.2163525819778442,1.2080796957015991,1.2120624780654907,1.212135910987854,0,1.212135910987854
2020-12-08,1.213415503501892,1.2097164392471313,1.2109469175338745,1.2113136053085327,0,1.2113136053085327
2020-12-09,1.214900016784668,1.207394003868103,1.2109909057617188,1.2110936641693115,0,1.2110936641693115
2020-12-10,1.2158055305480957,1.2080358266830444,1.2081671953201294,1.207875370979309,0,1.207875370979309
2020-12-11,1.2163970470428467,1.2107857465744019,1.214343786239624,1.2144293785095215,0,1.2144293785095215
2020-12-14,1.2174040079116821,1.2117539644241333,1.213356614112854,1.213340401649475,0,1.213340401649475
2020-12-15,1.2166485786437988,1.212694525718689,1.2148748636245728,1.214889645576477,0,1.214889645576477
2020-12-16,1.2212995290756226,1.2146978378295898,1.215376853942871,1.2154301404953003,0,1.2154301404953003
2020-12-17,1.2263002395629883,1.2192445993423462,1.219705581665039,1.2199585437774658,0,1.2199585437774658
2020-12-18,1.2268433570861816,1.2227181196212769,1.2261964082717896,1.226271629333496,0,1.226271629333496
2020-12-21,1.223466157913208,1.2130769491195679,1.221060872077942,1.221612811088562,0,1.221612811088562
2020-12-22,1.2259002923965454,1.216604232788086,1.2238404750823975,1.2236906290054321,0,1.2236906290054321
2020-12-23,1.2219412326812744,1.2157758474349976,1.2185908555984497,1.2186651229858398,0,1.2186651229858398
2020-12-24,1.2217471599578857,1.2179378271102905,1.219393253326416,1.2191405296325684,0,1.2191405296325684
2020-12-25,1.2212995290756226,1.2167004346847534,1.2184720039367676,1.2184720039367676,0,1.2184720039367676
2020-12-28,1.2252004146575928,1.218353271484375,1.220703125,1.2205095291137695,0,1.2205095291137695
2020-12-29,1.2275993824005127,1.2220009565353394,1.2220009565353394,1.2223445177078247,0,1.2223445177078247
2020-12-30,1.2308752536773682,1.2252049446105957,1.2253249883651733,1.225295066833496,0,1.225295066833496
2020-12-31,1.230950951576233,1.222299575805664,1.229906439781189,1.2299896478652954,0,1.2299896478652954
2021-01-01,1.2216993570327759,1.2134994268417358,1.217285394668579,1.218026876449585,0,1.218026876449585
2021-01-04,1.23099946975708,1.2171372175216675,1.2249047756195068,1.2250697612762451,0,1.2250697612762451
2021-01-05,1.2294830083847046,1.2249947786331177,1.225295066833496,1.2251598834991455,0,1.2251598834991455
2021-01-06,1.2350252866744995,1.2266929149627686,1.2298610210418701,1.230027437210083,0,1.230027437210083
2021-01-07,1.2345678806304932,1.2246646881103516,1.2337758541107178,1.2341108322143555,0,1.2341108322143555
2021-01-08,1.2282146215438843,1.2214934825897217,1.2268733978271484,1.227144479751587,0,1.227144479751587
2021-01-11,1.2199585437774658,1.2134743928909302,1.2187838554382324,1.2186205387115479,0,1.2186205387115479
2021-01-12,1.217848777770996,1.2138868570327759,1.2161602973937988,1.2160701751708984,0,1.2160701751708984
2021-01-13,1.2224938869476318,1.2155394554138184,1.2209266424179077,1.2208894491195679,0,1.2208894491195679
2021-01-14,1.217285394668579,1.2113136053085327,1.2161750793457031,1.2162491083145142,0,1.2162491083145142
2021-01-15,1.2162491083145142,1.208473801612854,1.2153000831604004,1.2151259183883667,0,1.2151259183883667
2021-01-18,1.2086198329925537,1.205545425415039,1.206723928451538,1.2068113088607788,0,1.2068113088607788
2021-01-19,1.2144912481307983,1.2078461647033691,1.2078461647033691,1.207729458808899,0,1.207729458808899
2021-01-20,1.2160005569458008,1.207773208618164,1.2139458656311035,1.2138868570327759,0,1.2138868570327759
2021-01-21,1.2171964645385742,1.2109909057617188,1.211533784866333,1.2115631103515625,0,1.2115631103515625
2021-01-22,1.2188003063201904,1.2151997089385986,1.2166190147399902,1.2166293859481812,0,1.2166293859481812
2021-01-25,1.218599796295166,1.2117246389389038,1.2168558835983276,1.216944694519043,0,1.216944694519043
2021-01-26,1.2175003290176392,1.2108443975448608,1.2143291234970093,1.214624047279358,0,1.214624047279358
2021-01-27,1.2171372175216675,1.2061998844146729,1.2163230180740356,1.216299295425415,0,1.216299295425415
2021-01-28,1.214399814605713,1.2082401514053345,1.2104778289794922,1.2105072736740112,0,1.2105072736740112
2021-01-29,1.2157005071640015,1.2095993757247925,1.212135910987854,1.2120037078857422,0,1.2120037078857422
2021-02-01,1.2136069536209106,1.2069132328033447,1.2122827768325806,1.2123857736587524,0,1.2123857736587524
2021-02-02,1.208795189857483,1.2018364667892456,1.2067675590515137,1.2068694829940796,0,1.2068694829940796
2021-02-03,1.204999327659607,1.200494647026062,1.203905463218689,1.203905463218689,0,1.203905463218689
2021-02-04,1.2043839693069458,1.1967161893844604,1.2041809558868408,1.2042388916015625,0,1.2042388916015625
2021-02-05,1.2039779424667358,1.1953572034835815,1.1967447996139526,1.1966731548309326,0,1.1966731548309326
2021-02-08,1.2068549394607544,1.2021398544311523,1.2049354314804077,1.2048773765563965,0,1.2048773765563965
2021-02-09,1.211475133895874,1.2050195932388306,1.2052549123764038,1.2053595781326294,0,1.2053595781326294
2021-02-10,1.2143733501434326,1.2110203504562378,1.2116951942443848,1.2119992971420288,0,1.2119992971420288
2021-02-11,1.2150993347167969,1.2114311456680298,1.2119449377059937,1.2121212482452393,0,1.2121212482452393
2021-02-12,1.213592290878296,1.2083992958068848,1.213003396987915,1.2131506204605103,0,1.2131506204605103
2021-02-15,1.214699387550354,1.2117393016815186,1.212106466293335,1.2122093439102173,0,1.2122093439102173
2021-02-16,1.2171002626419067,1.2095847129821777,1.2132388353347778,1.2132196426391602,0,1.2132196426391602
2021-02-17,1.2098335027694702,1.202558994293213,1.2088537216186523,1.2092483043670654,0,1.2092483043670654
2021-02-18,1.2089003324508667,1.2036300897598267,1.2045869827270508,1.2048004865646362,0,1.2048004865646362
2021-02-19,1.2147716283798218,1.208299994468689,1.2091752290725708,1.209189772605896,0,1.209189772605896
2021-02-22,1.2155098915100098,1.2092190980911255,1.212444543838501,1.2126356363296509,0,1.2126356363296509
2021-02-23,1.2178784608840942,1.213680624961853,1.2166930437088013,1.2166796922683716,0,1.2166796922683716
2021-02-24,1.2174040079116821,1.2111302614212036,1.2151997089385986,1.215214490890503,0,1.215214490890503
2021-02-25,1.224155068397522,1.2156577110290527,1.2169506549835205,1.2171372175216675,0,1.2171372175216675
2021-02-26,1.2182493209838867,1.2091752290725708,1.2160124778747559,1.2160420417785645,0,1.2160420417785645
2021-03-01,1.2101556062698364,1.2029930353164673,1.2090904712677002,1.208956003189087,0,1.208956003189087
2021-03-02,1.2080358266830444,1.1994003057479858,1.2049063444137573,1.2051095962524414,0,1.2051095962524414
2021-03-03,1.2110495567321777,1.2044709920883179,1.208503007888794,1.208546757698059,0,1.208546757698059
2021-03-04,1.2064006328582764,1.2025011777877808,1.204833745956421,1.2050660848617554,0,1.2050660848617554
2021-03-05,1.196859359741211,1.1897962093353271,1.196859359741211,1.1967735290527344,0,1.1967735290527344
2021-03-08,1.1932177543640137,1.1848341226577759,1.1924636363983154,1.1925631761550903,0,1.1925631761550903
2021-03-09,1.191599726676941,1.1836141347885132,1.18519926071167,1.185171127319336,0,1.185171127319336
2021-03-10,1.1925063133239746,1.187000036239624,1.189668893814087,1.1897906064987183,0,1.1897906064987183
2021-03-11,1.1977769136428833,1.1917104721069336,1.1927480697631836,1.1926058530807495,0,1.1926058530807495
2021-03-12,1.1990407705307007,1.191057562828064,1.198164463043213,1.1986095905303955,0,1.1986095905303955
2021-03-15,1.1965444087982178,1.1911852359771729,1.1951143741607666,1.1950000524520874,0,1.1950000524520874
2021-03-16,1.1953001022338867,1.188438892364502,1.192733883857727,1.1925773620605469,0,1.1925773620605469
2021-03-17,1.1917999982833862,1.1887637376785278,1.1902097463607788,1.190164566040039,0,1.190164566040039
2021-03-18,1.1990997791290283,1.1910150051116943,1.198063850402832,1.1982792615890503,0,1.1982792615890503
2021-03-19,1.1937447786331177,1.1874933242797852,1.1917673349380493,1.1918240785598755,0,1.1918240785598755
